disk,module,rsu_lec_boundary_x_mm,rsu_lec_boundary_y_mm,dz_mm,facing,handedness,enabled,comment
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,405.496,0.000,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y0.000_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-396.500,17.385,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y17.385
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-124.484,17.385,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y17.385
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-173.460,17.385,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,175.496,17.385,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y17.385
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,205.520,17.385,-4.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y17.385
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,398.536,17.385,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y17.385_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-402.500,34.770,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y34.770_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-130.484,34.770,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y34.770_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-168.500,34.770,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y34.770_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,168.496,34.770,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y34.770_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,198.520,34.770,4.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y34.770_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,402.496,34.770,3.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y34.770_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-399.500,52.155,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-173.524,52.155,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-143.500,52.155,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,143.496,52.155,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,127.480,52.155,-4.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,399.496,52.155,-3.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y52.155_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-385.500,69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y69.540
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-113.484,69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y69.540
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-83.460,69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y69.540
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,188.556,69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y69.540
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,218.580,69.540,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y69.540
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,391.596,69.540,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y69.540_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-385.500,86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y86.925
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-113.484,86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y86.925
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-83.460,86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y86.925
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,188.556,86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y86.925
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,218.580,86.925,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y86.925
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,391.596,86.925,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y86.925_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-375.520,104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-122.504,104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y104.310
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-92.480,104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y104.310
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,179.536,104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y104.310
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,209.560,104.310,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y104.310
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,382.576,104.310,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-375.520,121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y121.695_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-122.504,121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y121.695
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-92.480,121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y121.695
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,179.536,121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y121.695
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,209.560,121.695,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y121.695
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,382.576,121.695,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y121.695_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-365.500,139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-93.484,139.080,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-63.460,139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,208.556,139.080,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,238.580,139.080,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-365.500,156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-93.484,156.465,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-63.460,156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,208.556,156.465,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,238.580,156.465,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-360.500,173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y173.850_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-92.564,173.850,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y173.850_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-62.540,173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y173.850_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,209.476,173.850,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y173.850_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,239.500,173.850,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y173.850_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-350.500,191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y191.235_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-102.564,191.235,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y191.235_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-72.540,191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y191.235_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,199.476,191.235,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y191.235_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,229.500,191.235,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y191.235_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-340.500,208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y208.620_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-112.564,208.620,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y208.620_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-82.540,208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y208.620_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,189.476,208.620,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y208.620_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,219.500,208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y208.620_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-325.500,226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-53.484,226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-23.460,226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,248.556,226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,199.580,226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y226.005_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-315.500,243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-43.484,243.390,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-13.460,243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,258.556,243.390,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,189.580,243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y243.390_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-295.520,260.775,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y260.775_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-62.504,260.775,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-32.480,260.775,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,239.536,260.775,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,170.560,260.775,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y260.775_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-285.520,278.160,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y278.160_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-72.504,278.160,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-42.480,278.160,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,229.536,278.160,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,160.560,278.160,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y278.160_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-265.520,295.545,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y295.545_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-92.504,295.545,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-62.480,295.545,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,209.536,295.545,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,140.560,295.545,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y295.545_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-234.520,312.930,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y312.930_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-61.504,312.930,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y312.930
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-31.480,312.930,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y312.930
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,240.536,312.930,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y312.930
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-215.520,330.315,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y330.315_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,17.496,330.315,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y330.315
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,47.520,330.315,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y330.315
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,220.536,330.315,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y330.315_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-194.520,347.700,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y347.700_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,58.496,347.700,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y347.700
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,69.520,347.700,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y347.700_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-162.500,365.085,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y365.085
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,109.516,365.085,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y365.085
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,40.540,365.085,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y365.085_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,-121.500,382.470,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y382.470_absorbed_overlap
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU_CORR,121.496,382.470,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y382.470_absorbed_overlap
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-121.500,-382.470,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-382.470_absorbed_overlap
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,121.496,-382.470,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-382.470_absorbed_overlap
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-162.500,-365.085,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-365.085
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,109.516,-365.085,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-365.085
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,40.540,-365.085,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-365.085_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-194.520,-347.700,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-347.700_edge_left
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,58.496,-347.700,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-347.700
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,69.520,-347.700,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-347.700_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-215.520,-330.315,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-330.315_edge_left
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,17.496,-330.315,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-330.315
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,47.520,-330.315,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-330.315
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,220.536,-330.315,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-330.315_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-234.520,-312.930,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-312.930_edge_left
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-61.504,-312.930,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-312.930
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-31.480,-312.930,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-312.930
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,240.536,-312.930,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-312.930
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-265.520,-295.545,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-295.545_edge_left
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-92.504,-295.545,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-62.480,-295.545,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,209.536,-295.545,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,140.560,-295.545,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-295.545_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-285.520,-278.160,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-278.160_edge_left
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-72.504,-278.160,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-42.480,-278.160,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,229.536,-278.160,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,160.560,-278.160,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-278.160_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-295.520,-260.775,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-260.775_edge_left
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-62.504,-260.775,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-32.480,-260.775,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,239.536,-260.775,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,170.560,-260.775,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-260.775_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-315.500,-243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-43.484,-243.390,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-13.460,-243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,258.556,-243.390,4.203,-z,right,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,189.580,-243.390,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-243.390_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-325.500,-226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-53.484,-226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-23.460,-226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,248.556,-226.005,-4.203,-z,right,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,199.580,-226.005,-3.203,+z,left,true,corrugation_lower_module_opposite_upper_flat_y-226.005_edge_right
OuterTrackerEndcapN_disk3,EIC_LAS_6RSU_CORR,-340.500,-208.620,3.203,+z,left,true,corrugation_upper_module_opposite_lower_flat_y-208.620_absorbed_overlap
